translation_x	translation_y	translation_z	rotMatrix_11	rotMatrix_21	rotMatrix_31	rotMatrix_12	rotMatrix_22	rotMatrix_32	rotMatrix_13	rotMatrix_23	rotMatrix_33
115.1758924439	-56.8338723171	665.2622848187	0.2982279357	0.4206367241	0.8568104668	0.0561194862	0.8883790306	-0.4556679424	-0.9528431066	0.1839767282	0.2413335251
115.1275231751	-56.8471685135	665.1814276025	0.3002176712	0.420631267	0.8561180354	0.0560262477	0.8881949076	-0.4560381755	-0.9522236041	0.1848758761	0.2430853899
114.8752120394	-56.976900708	665.163044994	0.3020296851	0.4213145551	0.8551421335	0.0566491872	0.8875198742	-0.4572735318	-0.9516116254	0.1865537292	0.2441901169
114.7835367298	-56.9032525595	665.1124169671	0.3042042696	0.421259886	0.854401307	0.0559780002	0.8874527443	-0.4574868422	-0.9509616329	0.1869969277	0.2463856823
114.5012736891	-57.0406777752	665.1090644941	0.3062158548	0.4215041774	0.8535619784	0.0561161271	0.8870816704	-0.4581890496	-0.9503078007	0.1882031415	0.2479853286
114.4074579558	-57.3488541132	665.0170381808	0.3097764318	0.4213878437	0.8523342305	0.0565963940	0.8866669852	-0.4589321159	-0.9491250434	0.1904050857	0.2508195756
113.7213667808	-57.3144477718	664.925001433	0.3129983561	0.4226459889	0.8505322729	0.0569405196	0.8855663233	-0.4610100509	-0.9480467717	0.1927248026	0.2531152151
113.4718826843	-57.697676859	664.2910324463	0.3221350074	0.421020804	0.8479225344	0.0576207432	0.8852857721	-0.4614640998	-0.9449397222	0.1975113954	0.2609220893
112.2599618599	-58.3809272677	663.554711378	0.3344029501	0.4173210027	0.8449978311	0.0587421331	0.8856406573	-0.4606411095	-0.9405996384	0.2036762865	0.2716466354
111.405734652	-59.8821514229	662.1510203954	0.3548183975	0.4107259297	0.8398845106	0.0621477291	0.8859873225	-0.4595258359	-0.9328661902	0.2152453954	0.2888388650
110.3876117943	-60.8883570543	660.7157848061	0.3739238349	0.4048696037	0.8344228319	0.0632481808	0.8864606407	-0.4584617635	-0.9253002352	0.2242055267	0.3058614875
109.3882580382	-61.3964753174	659.4852097084	0.3870624309	0.4014917774	0.8300519854	0.0628013801	0.8866516803	-0.4581536034	-0.9199119046	0.2294625728	0.3179752771
108.696047104	-61.4595188837	659.0704681779	0.3944433307	0.3992993484	0.8276334231	0.0623505927	0.8869516717	-0.4576344569	-0.9168040026	0.2321139501	0.3249556947
107.8239364462	-62.3390914456	658.2982443343	0.4064803471	0.3954949665	0.8236232383	0.0663579056	0.8862966933	-0.4583390048	-0.9112453291	0.2409600417	0.3340178793
106.9400799067	-63.4306584251	657.4369393386	0.4215034135	0.3932133777	0.817142324	0.0698547962	0.8843419845	-0.4615840111	-0.9041342779	0.2516400205	0.3452854534
105.7307694145	-65.1081982306	656.2413802003	0.4423089139	0.3873032364	0.8089234004	0.0759054821	0.8825470181	-0.4640570809	-0.8936437474	0.2666586296	0.3609598878
103.4345992325	-66.3021600028	654.3646237008	0.4702854802	0.3784479341	0.7972517495	0.0794349417	0.8815663224	-0.4653289508	-0.8789330679	0.2821668091	0.3845259307
101.5841420747	-67.8001535663	652.2944641397	0.5071166529	0.3647202891	0.7809063442	0.0807549631	0.8819579032	-0.4643587928	-0.858087615	0.2985456229	0.4178026766
98.6802911622	-69.1308138645	648.7378765299	0.5560744626	0.3488078975	0.7543968201	0.0747187771	0.8830177246	-0.4633538954	-0.8277672464	0.3140268143	0.4649611417
94.7666852995	-72.3545356156	644.171610173	0.6160700183	0.3263567668	0.7169003863	0.0727890542	0.8826491169	-0.4643620299	-0.7843191872	0.3382625692	0.5200183104
89.6405392696	-74.2025250662	639.0242840417	0.6792431067	0.3018758741	0.6689546255	0.0626890695	0.8842934097	-0.4627043175	-0.7312314552	0.3562247333	0.5817258943
83.9923635206	-75.7665596459	634.2143768685	0.7426414099	0.2716575529	0.6121193182	0.0526725077	0.8875050755	-0.4577778874	-0.667617828	0.372205877	0.6447893387
77.7382621819	-76.9882845904	629.5860767525	0.8014826129	0.2417919718	0.5469569832	0.0405925322	0.8905106093	-0.4531479641	-0.5966385313	0.3853926625	0.7039138076
70.6759354179	-77.9712747215	625.3080016775	0.8537376125	0.2137032056	0.4748259176	0.0255527049	0.8936055547	-0.4481249789	-0.5200728133	0.3947148751	0.7574438214
64.2280617013	-78.6326776564	621.6894236869	0.8954778208	0.1830214915	0.405735615	0.0164464506	0.8973231128	-0.4410676953	-0.444800819	0.4016394012	0.8005228417
57.6172283598	-79.6951985379	618.8052190615	0.9276098566	0.1562872373	0.3392851792	0.00881891180	0.8988551119	-0.4381572273	-0.3734466122	0.4094309531	0.8324085961
52.5924693343	-80.2266855671	616.5999797203	0.9493306681	0.1357344368	0.283460598	0.00111470280	0.9004678526	-0.4349213208	-0.3142809769	0.4131995348	0.8546905698
48.0299714471	-80.5693699445	615.1708498427	0.9627412122	0.1172832334	0.2436744631	-0.0002354995	0.9014244558	-0.4329365682	-0.2704303414	0.4167477724	0.8678662533
45.1314256285	-81.843673552	614.133572853	0.9718220828	0.0985476907	0.2141330662	0.00452369320	0.9004509891	-0.4349341184	-0.2356780965	0.423646684	0.8746324888
42.548194176	-82.0262699315	613.5176952026	0.9771354501	0.0856410468	0.1946030659	0.00746025470	0.9009139398	-0.4339335704	-0.2124831333	0.4254639821	0.8796759692
40.5345046522	-82.4662538671	613.3026994659	0.9800634139	0.0749862214	0.1839815862	0.0127510246	0.9003888099	-0.4348991205	-0.1982663906	0.4285753578	0.8814818152
38.7709971124	-81.7622003892	613.2232673766	0.9823779364	0.0660749556	0.1748409488	0.0161224375	0.9019873015	-0.4314615192	-0.1862131214	0.4266768349	0.8850272085
36.974574244	-81.8587393823	613.1437730216	0.9842568727	0.0611222327	0.1658257011	0.0167632524	0.9017726677	-0.4318852844	-0.1759348704	0.4278665278	0.8865511623
35.2963509725	-82.5846505986	612.667461495	0.9864250717	0.0559200990	0.1543821586	0.0167823236	0.9009610677	-0.4335750454	-0.1633378606	0.4302810304	0.8877919100
34.5405721372	-81.7489430698	612.9885776677	0.9877017831	0.0539728920	0.1467288565	0.0143717141	0.903201148	-0.428976717	-0.1556787755	0.4258103415	0.8913175758
32.9609966078	-81.36149252	612.8629365647	0.9893186082	0.0497918564	0.1369983593	0.0133257836	0.9050208739	-0.425158287	-0.1451557841	0.4224429292	0.8946904115
31.6756793145	-80.7830962897	612.7009066456	0.9907891571	0.0455565160	0.1275403511	0.0123569539	0.9073902605	-0.4201075627	-0.1348675163	0.4178133144	0.8984696758
30.6374906928	-80.7559044921	612.5482674093	0.991811419	0.0404788690	0.1211207819	0.0138129909	0.9088680506	-0.4168549098	-0.126956619	0.4151147507	0.9008665179
29.7645096068	-80.2781631065	612.4912369675	0.9924623328	0.0376271078	0.1166312548	0.0139906806	0.9106896507	-0.4128541798	-0.1217493753	0.4113741782	0.9032987112
29.1289968344	-80.05991516	612.3623040274	0.9928398678	0.0348225139	0.1142571218	0.0152908489	0.9116369827	-0.4107117152	-0.1184630204	0.4095184835	0.9045769812
28.1052509212	-79.8100881248	612.0343033911	0.9935159841	0.0310787117	0.1093466472	0.0162631265	0.9131485992	-0.407302154	-0.1125081546	0.4064400481	0.9067221640
28.1192500132	-79.5363476577	612.2350386188	0.9934970119	0.0292153427	0.1100704974	0.0177185183	0.9151082896	-0.4028188125	-0.1124949236	0.4021488988	0.9086398688
27.2755118073	-79.007064189	612.2260002702	0.993979676	0.0266888521	0.1062739629	0.0178867927	0.9173527313	-0.3976733899	-0.1081041696	0.3971796626	0.9113527043
26.6023863105	-78.9184966686	612.0948713123	0.9947001722	0.0214846470	0.1005434489	0.0199845096	0.9188673025	-0.3940602661	-0.100852334	0.3939811717	0.9135680886
25.1605197407	-78.4969834043	611.9220981295	0.9958647909	0.0165187828	0.0893384221	0.0196829764	0.9207501276	-0.3896560055	-0.0886950085	0.3898030283	0.9166175223
23.5186372038	-78.4676766699	611.480254918	0.9972428757	0.00755676260	0.0738394295	0.0215869829	0.9222756518	-0.3859296056	-0.0710166891	0.3864592959	0.9195697541
8.6589275676	-77.0379885609	611.1782824828	0.9964158539	-0.0653414906	-0.0536859226	0.0407127361	0.9270598335	-0.3726961951	0.0741225987	0.3691752202	0.9263972240
7.2112918923	-76.4682776153	610.9861603084	0.9951656451	-0.0703902953	-0.0684982207	0.0400288520	0.9275302984	-0.3715983004	0.0896910807	0.3670595705	0.9258640197
6.2895575106	-76.8857772056	611.2911580965	0.993746897	-0.0784082640	-0.0795067878	0.0431909398	0.9264846731	-0.3738458475	0.1029744214	0.3680740407	0.9240778285
5.6997700365	-76.8120629483	611.3899420173	0.9927207956	-0.0827334407	-0.0875103852	0.0441990216	0.9262549237	-0.3742969407	0.1120238071	0.3677048643	0.9231691731
5.1962472481	-76.798436516	611.403933229	0.9918503349	-0.0861121692	-0.0938810992	0.0450037206	0.926272870	-0.374156621	0.1191789604	0.3668827027	0.9225993462
4.6075510293	-76.7145462466	611.4420553785	0.9910257213	-0.0889407067	-0.0997703919	0.0454125205	0.9261137819	-0.3745008289	0.1257071158	0.3666097046	0.9218414663
4.1513419297	-76.76113377	611.4844447112	0.9902703445	-0.0917696950	-0.1046267776	0.0460822706	0.9255962343	-0.3756968412	0.1313197258	0.3672195274	0.9208195686
3.7249971219	-76.7152717199	611.4608191365	0.9897143385	-0.0929723407	-0.1087128352	0.0455280172	0.9251950067	-0.3767510098	0.135608005	0.3679268414	0.9199115064
3.5658705661	-76.8662944166	611.6192876571	0.9890346991	-0.0967763814	-0.1115652118	0.04763142	0.9240464532	-0.3793013411	0.1397988354	0.3698275339	0.9185237515
3.1770187256	-77.1790784544	611.7217131742	0.9883707904	-0.0988575375	-0.1155275752	0.0477513017	0.9231639824	-0.3814288303	0.1443580266	0.371477226	0.9171487274
2.8301382911	-77.2714108161	611.8441934973	0.987712243	-0.1000478757	-0.1200733216	0.0469773058	0.9227803497	-0.3824520761	0.1490648162	0.3721117179	0.9161414671
2.5364893116	-77.2890463189	611.8674820584	0.986934202	-0.1023054838	-0.1244801596	0.0473154701	0.9225174588	-0.3830440777	0.1540226332	0.3721495906	0.9153046359
2.2818855503	-77.2177696704	611.8666809757	0.9862137618	-0.104034270	-0.1286817458	0.0473143262	0.9224677528	-0.3831639318	0.1585669408	0.3717930544	0.9146727033
1.9489162039	-77.0178533805	611.8850655969	0.9856942662	-0.1046320465	-0.1321518917	0.0467722558	0.9230059085	-0.3819326319	0.1619393601	0.3702873029	0.9146956175
1.5387911809	-76.9140400739	611.8153938991	0.9852022169	-0.1061268276	-0.1345707346	0.0475440020	0.9236285651	-0.3803284966	0.164656440	0.3683028581	0.9150065071
1.32857837	-76.7132289658	611.7716677218	0.9847214006	-0.1067696179	-0.1375766492	0.0472685334	0.924216841	-0.378931412	0.1676090059	0.366638255	0.9151430780
1.2463222115	-76.716452893	611.7921015728	0.9844809162	-0.1081909574	-0.1381699253	0.0485537931	0.9245373943	-0.3779856278	0.1686378893	0.3654109516	0.9154425048
0.791333999	-76.5400720429	611.7506666938	0.9842491753	-0.1096728799	-0.1386586925	0.0500602020	0.9251126882	-0.3763782051	0.169553389	0.3635082665	0.9160317377
0.4551644511	-76.3998385213	611.6720370218	0.9840501538	-0.1115017288	-0.1386017666	0.0520305178	0.9255072511	-0.3751388011	0.1701055687	0.3619440493	0.9165470045
0.4281424138	-76.2262447582	611.6108315063	0.9835619699	-0.1158318641	-0.1385065899	0.0564103360	0.9258377178	-0.3736874583	0.1715195488	0.3597319769	0.9171527899
-0.3393705073	-75.8515458034	611.5683497964	0.9829084565	-0.1202137719	-0.1394200272	0.0607316656	0.9266942242	-0.3708765441	0.1737842111	0.3560709014	0.9181562725
-1.2574193622	-75.5466954882	611.5537387058	0.9817916866	-0.1261091406	-0.1420724381	0.0656422349	0.9270147023	-0.3692354861	0.1782672096	0.3531864339	0.9184133954
-1.9019053142	-75.1862834887	611.6209957238	0.9806095793	-0.1322568143	-0.1446175935	0.0708797747	0.9273347627	-0.3674593341	0.1827079138	0.3500832604	0.9187277868
-2.7640971196	-75.1183552926	611.60475427	0.9791135986	-0.1384431093	-0.1488941108	0.0752854240	0.9271634973	-0.3670148906	0.1888598702	0.3481398585	0.9182211016
-3.914863392	-74.9130926059	611.4761712311	0.9778177315	-0.1424968558	-0.1535106658	0.0778280303	0.9276208134	-0.3653250428	0.1944573628	0.3452740654	0.9181342842
-4.8141890608	-74.808298086	611.3227117269	0.976507849	-0.1463555483	-0.1581551189	0.0800008814	0.9277352809	-0.3645642237	0.2000820863	0.3433475434	0.9176492867
-5.1331201941	-74.8384013028	611.2362470726	0.9755066358	-0.1494789859	-0.161371729	0.0817518005	0.9274501022	-0.3649012658	0.2042092983	0.3427712044	0.9169539042
-5.6454917545	-74.7491197059	611.2102822794	0.9751436925	-0.1491806607	-0.1638310932	0.0808812822	0.928027741	-0.3636244712	0.2062855349	0.3413350904	0.9170263577
-5.9342850752	-74.8856079539	611.1256956256	0.9752121102	-0.1480082421	-0.1644754688	0.0793572516	0.9278462761	-0.3644223789	0.206545471	0.3423369866	0.9165924111
-5.6791614128	-74.9451501395	611.0798973306	0.9763815069	-0.1439086626	-0.1611534576	0.0769117647	0.9285356925	-0.363188681	0.2019027402	0.3422163724	0.9176732796
-4.9000620841	-74.8079830649	610.8025892181	0.9783832187	-0.1355640323	-0.1561545167	0.0716618774	0.9306176315	-0.3589085084	0.1939752405	0.3399601729	0.9202153470
-3.5437344433	-74.5971475013	610.7349182398	0.9809805099	-0.1270242416	-0.1467737973	0.0680447854	0.9332032686	-0.352847750	0.1817900111	0.3361498464	0.9240974851
-2.3801383493	-74.4003370262	610.3849902352	0.9840395698	-0.1137362824	-0.1368602061	0.0600300023	0.9361733104	-0.3463754434	0.1675203249	0.332631304	0.9280592000
-1.0871517449	-74.2057208282	609.770985571	0.9869957275	-0.0985820521	-0.1269779621	0.0499370716	0.9388353553	-0.3407264264	0.1528009053	0.3299543795	0.9315494392
0.6599418543	-74.2615821	609.1932726763	0.9898596885	-0.0822222923	-0.1158171049	0.0384347635	0.9400458104	-0.3388754811	0.1367365119	0.3309881853	0.9336735516
2.3426295114	-74.4789375878	608.595308492	0.9922844735	-0.0664021432	-0.104700668	0.0272070175	0.940523197	-0.3386382841	0.1209597161	0.3331769766	0.9350731559
3.9583567441	-74.6139236444	608.1111648048	0.9942385103	-0.0501397417	-0.0947462021	0.0151321591	0.9406623377	-0.3390065231	0.1061218764	0.3356193032	0.9360015188
5.6181138838	-74.8486781581	607.8457434947	0.9957662833	-0.0356689031	-0.0847419825	0.00473328610	0.940346797	-0.3401845382	0.0918208574	0.3383429859	0.9365345148
7.4647269309	-75.0609919567	607.7509624519	0.9969923621	-0.0222758401	-0.0742218843	-0.00443818430	0.939807154	-0.3416764354	0.0773653926	0.3409784293	0.9368816395
9.4739909114	-75.0116248953	607.9238740285	0.9979886861	-0.00938573650	-0.0627265267	-0.0127155561	0.9393031811	-0.3428525928	0.0621371419	0.3429602041	0.9372946994
11.5971117434	-75.6742056426	608.0160190189	0.9985449589	0.003797714	-0.0537901452	-0.0223629944	0.9368573931	-0.3489958754	0.0490683087	0.3496909865	0.9355791537
13.0561167101	-75.9309597904	608.2401399469	0.998825303	0.0185000879	-0.0447820982	-0.0331621746	0.934867212	-0.3534453176	0.0353265399	0.3545150723	0.9343825528
15.8853075399	-76.4583015722	608.66482388	0.998917943	0.0331137086	-0.0325831551	-0.0426337043	0.932044413	-0.3598270529	0.0184537447	0.360827315	0.9324475292
17.4201526256	-76.8437090402	608.8678978876	0.9981048621	0.0547942884	-0.0280829094	-0.0612825184	0.9282235509	-0.3669408502	0.00596094890	0.3679659109	0.9298225005
19.6784750293	-76.853423891	609.2969544756	0.996338638	0.0823134648	-0.0231563161	-0.0850011863	0.923952254	-0.3729438475	-0.00930297720	0.373546322	0.9275661561
22.7520265547	-76.745413796	609.9152569698	0.9931582017	0.115532878	-0.0170768418	-0.113343785	0.9182556932	-0.3794202979	-0.0281546123	0.3787595637	0.9250681979
25.2604818557	-76.7754045411	610.3571656696	0.9887366968	0.1488493363	-0.0155537450	-0.1432232038	0.9109406226	-0.3868775083	-0.0434179191	0.3847479165	0.9219990369
28.2866762623	-76.3084712378	611.0253280455	0.983413126	0.1808848759	-0.0134280374	-0.1715747219	0.9036694504	-0.392356576	-0.0588368551	0.3881523687	0.9197157097
30.3500984419	-75.9997121905	611.1899977345	0.9778152104	0.2088806833	-0.0158481861	-0.1980399713	0.8970969639	-0.3949651943	-0.0682832072	0.3893407601	0.9185619740
33.0025054391	-75.7993452756	611.4115512453	0.9728954724	0.2308581571	-0.0134920574	-0.2171010704	0.8917064854	-0.3971484562	-0.0796539841	0.3893125495	0.9176568817
35.5297637188	-75.1093961768	611.5632816542	0.9686915151	0.2479242514	-0.0131744576	-0.2327598249	0.8884143661	-0.3956551106	-0.0863880614	0.3863336899	0.9183063942
36.938681836	-74.423932948	611.5644622268	0.9654751504	0.2601939462	-0.0123875978	-0.244044744	0.8868788906	-0.3922851778	-0.0910839355	0.3817652935	0.9197583611
38.8633669913	-74.0016537889	611.5882718491	0.9632682659	0.2683792123	-0.00922039840	-0.2504919735	0.8856366256	-0.3910258199	-0.0967772082	0.3789726953	0.9203324247
40.038024843	-73.6120124466	611.5962745611	0.9619935065	0.2729733096	-0.00710737320	-0.2541281179	0.8854527351	-0.3890913021	-0.0999183319	0.3761100849	0.9211698377
41.3999666594	-73.4295221667	611.7036887452	0.9618547048	0.2735411599	-0.00343201460	-0.2533648914	0.8860357012	-0.3882616951	-0.1031646979	0.3743207334	0.9215433718
41.9338262287	-73.1630148825	611.8466348158	0.9620058286	0.2730096679	-0.00290427870	-0.2529235859	0.8871247933	-0.3860555925	-0.1028203959	0.3721226047	0.9224697304
42.7380613078	-73.286185567	611.9933961051	0.962413564	0.2715812907	-0.00231311570	-0.251295094	0.8872275119	-0.3868828167	-0.1030178863	0.3729222878	0.9221268981
43.1809557683	-73.6191516178	612.1665299538	0.9633857631	0.2681195668	-0.00198753310	-0.2477816664	0.8874243337	-0.388693547	-0.102452532	0.3749536152	0.9213672416
43.5550527033	-73.9039977592	612.4156127772	0.9653792953	0.2608318459	-0.00351051640	-0.2413434372	0.8879775844	-0.3914709237	-0.0989908474	0.3787647074	0.9201853356
43.1396500164	-74.5964773582	612.7166508342	0.9681209677	0.250430387	-0.00512057270	-0.2318913888	0.8883496255	-0.3963095621	-0.09469908	0.3848630507	0.9181025415
42.5623610984	-75.7577474673	613.0630083052	0.972052760	0.2346465423	-0.00757167850	-0.2176177025	0.8884683421	-0.4040627663	-0.0880846946	0.3944175683	0.9147014661
41.4041119031	-76.3299226079	613.4480603263	0.9767423429	0.2139482922	-0.0139587423	-0.2009480137	0.8908077994	-0.4075303214	-0.0747558925	0.4008580936	0.9130819393
39.2666675269	-77.6512881597	614.0627340049	0.9822589641	0.1861816867	-0.0224300289	-0.1787249669	0.8932135706	-0.4125855758	-0.0567810712	0.4092747997	0.9106423254
36.7275626408	-78.4387853216	614.5565745553	0.9869756096	0.1576785599	-0.0318331341	-0.1564766159	0.8952168236	-0.4172549819	-0.0372946171	0.4168022131	0.9082300322
34.1034041134	-79.2286509357	615.0314420299	0.9912709786	0.1256018913	-0.0400577743	-0.1307450469	0.8976130096	-0.4209471258	-0.0169153534	0.4225103803	0.9061994774
31.4183817463	-80.0159911497	615.4068627115	0.994589541	0.0918742599	-0.0485139510	-0.1037954208	0.8992551427	-0.4249316012	0.00458613220	0.4276674688	0.9039260242
27.9077759603	-80.4773759118	615.6773474341	0.9967914733	0.0555802533	-0.0576132823	-0.0748960077	0.9016134633	-0.4260091397	0.0282672241	0.4289570768	0.9028834136
24.7822358583	-80.4967466631	615.9492871078	0.9976007305	0.0212563440	-0.0658858979	-0.0473786332	0.9035420911	-0.4258719927	0.0504782005	0.4279717963	0.9023813465
21.5671486567	-79.6240366871	616.1021549436	0.9972812577	-0.0104345270	-0.0729478378	-0.0212405686	0.9072052309	-0.4201517225	0.0705627535	0.4205590292	0.9045171169
18.8528926107	-80.1679220834	616.28603291	0.9959857678	-0.0397951790	-0.0801802729	0.00218808690	0.9062970769	-0.422635513	0.0894860115	0.4207636943	0.9027460342
15.3976099986	-80.0994665713	616.5866509596	0.9934759279	-0.0735113020	-0.0871893653	0.0300477941	0.9062405054	-0.4216933523	0.1100137614	0.4163223131	0.9025369882
12.1359297275	-79.1869642098	616.8746135214	0.9898278089	-0.1066540251	-0.0941744420	0.0578501951	0.9063893873	-0.4184634831	0.1299895264	0.4087585703	0.9033394334
